문서 번호,제목,질문,위치 고유번호,조회수,질문 날짜
476663204,질문김제 지오스테이션 2차 전세대출 90% 질문,보증금 10%에 90% 전세대출 들어간다는데 수협에서 일괄 진행 한다 합니다 수협이 전세대출 금리 높은편이라 들었고 전 농협이 주거래 은행이라 우대금리 해당사항이 있어서 농협에서 개인적으로 진행하려하니 농협측에서 지오스테이션은 임대인이 법인이라 90% 대출이 불가능 하다 하네요 청년전세대출로 들어가도 안되냐 물으니 임대인이 법인일경우 청년 신혼부부 전세대출도 80%가 최대라고 답변들었습니다 그러면 90% 대출을 수협에서 진행시 추후에 토스 카카오뱅크 전세대출 갈아타기 상품도 이용 불가능한건가요?,121302, 635,2024.10.15
476580551,질문공덕역 근처 놀거리,공덕역 근처 커플이 할만한거 알려주세요,121302, 81,2024.10.13
476556182,질문김제시 옥산동 236-1번지의 영문 표기,Daum지도에서 살펴보니 전라북도 김제시 옥산동 236-1번지 는 산정1길에 접해 있는 농가주택입니다. 김제시 옥산동 236-1번지를 영문으로 표기하는 방법을 알려주시기 바랍니다.,121302, 17,2024.10.13
476360995,질문김제터미널에서 전주가는 시간표가 궁금해요!,김제터미널에서 전주터미널로 가는 시간표가 잘안나와있어서 궁금합니다.,121302, 195,2024.10.08
476333800,질문명덕여고 질문,안녕하세요 예비 고 1 입니다 저는 지금 간호대학을 희망으로 하고 있는데 제가 고2 때 인천으로 이사를 가는데 고등학교 전학가는 시기가 너무 애매해서 서울로 통학 하려고 하는데 그러면 시간이 너무 아까워서 기숙사 있는 일반고를 선택 하려고 하는데 명덕여고 갈수있을까요? 성적이 좋은편은 아니에요.. ㅠㅠ 아니면 서울에 기숙사 있는 일반고 알려주세요..!! ㅠㅠ,121302, 17,2024.10.07
476186504,질문전북 김제시 동물병원 추천해주실 수 있나요?,안녕하세요 암컷 고양이 2마리를 키우는 학생입니다! 최근에 애들이 발정기때문에 힘들어하는 거 같아서 중성화 수술을 할려고 합니다. 혹시 아래에 있는 질문대로 김제에 있는 동물병원을 추천 해주실 수 있으실까요? 1. 암컷 고양이 2마리의 중성화 수술에 드는 총 비용은 얼마인가요? 2. 혹시 수술을 한다면 회복은 입원을 해야하는건가요? 아니면 집에서 케어 해줘야 하는건가요? 3. 관리는 어떻게 해줘야하나요?,121302, 21,2024.10.04
476117192,질문지평선축제 오마이걸,오마이걸 오늘 김제지평선축제 와요?,121302, 23,2024.10.02
476042461,질문10/1 공휴일 김제병원,김제병원 내일 진료하나요?,121302, 25,2024.09.30
475982850,질문대구 명덕역이편한세상,여기 84타입가격이 궁금합니다 가격에 확장비는 포함인지 별도인지도요,121302, 24,2024.09.29
475833021,질문김제고등학교(김고(,김고 내신 몇 프로여야 갈 수 있고 몇등이여야 갈 수 있나요?,121302, 47,2024.09.27
475899452,질문부안 상서면에서 임플란트 시술 시 치아와 잇몸 상태를...,부안 상서면에서 임플란트 시술 시 치아와 잇몸 상태를 종합적으로 진단해주는 치과는 어디인가요?,121302, 28,2024.09.27
475899417,질문부안 하서면에서 임플란트 시술 후 부작용 발생률이 낮은...,부안 하서면에서 임플란트 시술 후 부작용 발생률이 낮은 치과를 추천해 주실 수 있나요?,121302, 28,2024.09.27
475899401,질문부안 줄포면에서 임플란트 시술 관련 맞춤형 치료 계획을...,부안 줄포면에서 임플란트 시술 관련 맞춤형 치료 계획을 제공하는 치과는 어디인가요?,121302, 29,2024.09.27
475899376,질문부안 변산면에서 임플란트 시술 후 잇몸 건강까지 함께...,부안 변산면에서 임플란트 시술 후 잇몸 건강까지 함께 관리해주는 치과는 어디인가요?,121302, 30,2024.09.27
475899357,질문부안 부안읍에서 임플란트 시술 시 고품질 재료를 사용하...,부안 부안읍에서 임플란트 시술 시 고품질 재료를 사용하는 치과는 어디인가요?,121302, 29,2024.09.27
475883142,질문아펠가모 공덕역쪽 아르바이트,제가 토요일에 아르바이트 하러 아펠가모 쪽으로 가려는데 진짜로 사람들 무섭고 막 많이 혼내나요..? 저 혼자가는거기도 하고 실수도 되게 많이 하는 편이에요.. 안가는게 좋을까요??,121302, 44,2024.09.27
475852200,질문김제 서흥지하차도 입구 옆에,김제에서 부안/고창 가는 방향 서흥지하차도 진입 전 옆에 왕릉 처럼 무덤도 있고 건물도 있던데 뭐하는곳인가요?,121302, 35,2024.09.26
475842758,질문오늘 대전 오정동 농수산물시장에 청과물상하차일하로가요,일급은10만원받기로하고 오후5시부터새벽1시까지 근무인데 괜찮나요?일강도나 얼마나힘든지 아시는분 있으시면 부탁드립니다.,121302, 23,2024.09.26
475813993,질문익산 삼성동에서 임플란트 시술 경험이 많은 치과는 어디...,익산 삼성동에서 임플란트 시술 경험이 많은 치과는 어디인가요?,121302, 36,2024.09.25
475730452,질문김제역에서 전주가는 시외버스 타는 시간표,김제역에서 전주가는 시외버스 시간표 아시는 분 있으실까요ㅠㅠ??!! 최근걸로부탁드립니다..,121302, 21,2024.09.23
475718173,질문익산 동산동에서 임플란트 재료의 품질이 우수한 치과를...,익산 동산동에서 임플란트 재료의 품질이 우수한 치과를 추천해 주실 수 있나요?,121302, 25,2024.09.23
475718155,질문익산 모현동에 있는 치과 중에서 임플란트 시술 전에 정...,익산 모현동에 있는 치과 중에서 임플란트 시술 전에 정확한 상담을 제공하는 곳은 어디인가요?,121302, 23,2024.09.23
475718130,질문익산 삼성동에서 임플란트 시술 후 통증 관리가 잘되는...,익산 삼성동에서 임플란트 시술 후 통증 관리가 잘되는 치과는 어디인가요?,121302, 38,2024.09.23
478133649,질문남원광한루 뚜벅이 당일치기 혼밥 추천,토요일 남원역 오전 9시 도착  오후5-6시 출발 광한루랑 춘향이테마파크 쪽 갈거구요 명문제과 들릴건데 근처 혼밥 괜찮은곳 추천해 주세요 추어탕은 별로 안 좋아합니다.,121303, 9,2024.11.21
478081742,질문3000번 신촌오거리 막차시간,3000번 신촌오거리 막차가 11시인가요 11시 20분인가요?,121303, 17,2024.11.19
477882205,질문서구 화정동 어린이집 추천해주세요!,서구 화정동으로 이사왔는데 어린이집 추천 해주세요~,121303, 15,2024.11.14
477752127,질문서울역에서신촌세브란스교통편?,내일 아침 부산에서 KTS를 타고 7시경에 내리는데 서울역에서 신촌세브란스병원에8시전에 도착을 해야 되는데 가장빨리 갈수 있는 방법 아시는분 부탁드립니다^^♡,121303, 121,2024.11.11
477404479,질문신촌 벌툰에 나 혼자만 레벨업 있나요?,,121303, 27,2024.11.04
477442525,질문질문입니나,홍대는 신촌역에 텔촌이있는데 강남은 혹시 홍대처럼 텔촌 같은게 있을까요?,121303, 21,2024.11.03
477331568,질문전북 남원 운봉읍 수철리 버스시간 ㅠㅠ급해야,운봉중학교가려면 수철 버정에서 서하 버정으로 내려야하는데 가는 버스들 시간표좀 알려즈쎄요,121303, 33,2024.11.02
477349796,질문남원 푸르미카드,남원 롯데슈퍼에서 음식을 푸르미카드로 구매 가능한가요?,121303, 30,2024.11.01
477262054,질문내장산 단풍 구경,반려견과 우리 부부가 내장산 단풍 구경을 가려고 하는데 내장산에는 한 번도 가보지 읺아서 실짝 두렵습니다 자세히 하나하나 알려주시면 감사하겠습니다 반려견 동반 가능 무인텔이나 펜션 정보도 궁금하네요 미리 감사드립니다,121303, 56,2024.10.30
477123776,질문신촌 파티룸,신촌 둘만의공간 사라졌나요!!!!!??? 아님 바뀌었나요? 네이버에 안뜹니다..,121303, 47,2024.10.28
477123637,질문신촌 파티룸,둘만의공간 파티룸 사라졌나요!??? 네이버에 안 나와서요.. 아님 바뀌였나요?,121303, 21,2024.10.26
477030208,질문도보권 갈치풀치 나오는곳좀 알려주세요??,경북 구미에서 회사 일 마치고 풀치 갈치 갈려고하는데요.. 도보권 발판 좀 괜찮은곳 추천좀 해주세요.. 마산울산거제 아무곳이나 손맛좀 볼수있는곳으로요~ 머문 자리는 깨끗히 청소하겠습니다^^,121303, 34,2024.10.25
477037389,질문10월 26일 남원에서 광주오는 버스,아침 7시 이후에 타고 올 버스가 아예 없는건가요??,121303, 23,2024.10.24
476861064,질문신촌 목동 반포 관리형 독서실 역 근처에 있을까요,관리형 독서실 알아보고 있는데 역 근처에 있을까요,121303, 39,2024.10.24
476935597,질문꿈 해몽해주세요,실제로 예전에 정상적인 집단이었다가 사이비는 아니지만 그런 ‘아무도 우릴 이해하지 못해’ ‘우리닊 이해하는 거야’라는 느낌의 집단이 있었어요 처음에는 괜찮았는데 갈수록 이상해서 4년정도 다니고 그만 두었습니다 거기는 나오면 배신 같은 느낌이라 거의 연을 끊다정도로 하고 나왔어요 진짜 종교적인 사이비는 아니고 종교적인건 아닌데 그런 느낌인 곳이었습니다 (그런데 꿈에 그 무리가 적어도 한달에 한번은 나왔어요 나올때마다 내가 왜 다시 돌아왔지 라는 생각과 탈출을 시도하다가 깨곤했어요 근데 오늘 꾼꿈에서는 다시 거기를 갔다 솔직히 여기를 나와ㅓ 좋지만 어떻게 지내는지 보고싶긴했다 라고 솔직하고 밝게 말하고 좀 있다가 다시 갈거라고 탈출계획을 안세우고 진심으로 말했다 거기 쌤도 너가 밝아진것같아서 나도 밝아지는것같다 하고 나는 내가 그때 끝낼때 차갑게 끝나서 속상했다고 말했다) 꿈 해몽해주세요ㅠㅠ,121303, 32,2024.10.22
476892921,질문남원시 식정동 338-1번지의 영문 표기,Daum지도에서 살펴보니 전라북도 남원시 식정동 338-1번지 는 욱골길에 접해있는 단독주택(두거리집)입니다. 남원시 식정동 338-1번지를 영문으로 표기하는 방법을 알려주시기 바랍니다.,121303, 25,2024.10.21
476878830,질문내일 전북 남원시 날씨 춥나요.?,,121303, 26,2024.10.20
476855545,질문화정역 인근...,화정역 인근 중학교 학생 다니는 학원 추천부탁드려요,121303, 34,2024.10.20
476846289,질문울산신정중학교 분위기,안녕하세요 이번에 울산 신정중학교 1학년으로 전학가게 될거 같은데 학교 분위기 어떤가요?? 선배님들은 다 착하싱가요????,121303, 85,2024.10.20
476797043,질문남원 올리브영,도통점이 넓나요 하정점이 넓나요,121303, 22,2024.10.18
476796510,질문화정 터미널 이천까지 가나요,화정 터미널에서 버스 예매하면 이천까지 가는 버스 있나요?,121303, 21,2024.10.18
476598561,질문꿈속에서  주운 지갑안에 천원짜리만 가득 들어있는꿈?,꿈에서 주운지갑 속에 천원짜리가 꽉 차 있어서 지갑안에 천원짜리 보다가 잠에서 깼는꿈 해몽 부탁드립니다 제가 요즘 돈 때문에 너무 걱정을 해서 그런 꿈을 꾼거가요 꿈에서 주운 지갑도 새것처럼 깔끔한 밤색 지갑이였어요,121303, 32,2024.10.17
476720804,질문신촌역은  줄구,출구가 몆개인가요,121303, 26,2024.10.16
476658366,질문서울 신촌 숙소 어디가 좋은가요?,친구랑 신촌에 2박3일 놀러가기로 했는데 숙소를 결정하는데 너무 어렵네요 ㅠㅠ 혹시 신촌 쪽에 숙소 연박으로 추천할만한 곳 있을까요??,121303, 69,2024.10.15
476495357,질문신정동 맛집이라는 윤우나기 장어 맛집으로 유명한가요?,장어 좋아하는 사람이라면 꼭 방문해야 하는 맛집이라고 해서 이번 울산 여행 가는 김에 가려고 합니다. 저는 워낙 좋아하지만 여자친구는 장어를 처음 먹어보는데 처음 간 사람에게도 맛집이라고 느껴질 정도로 맛있는 곳일지 알고 싶습니다.,121303, 24,2024.10.11
476399803,질문남원시 용정동 723-3번지의 영문 표기,Daum지도에서 살펴보니 전라북도 남원시 용정동 723-3번지 는 구룡길에 접해있는 단독주택(두거리집)입니다. 남원시 용정동 723-3번지를 영문으로 표기하는 방법을 알려주시기 바랍니다.,121303, 25,2024.10.09
476342566,질문인스타계정찾아주세요!!,인스타그램에 글 쓰는 분인데 프로필 사진은 지금은 바뀌었을 수도 있긴한데 마지막으로 봤을 때는 그냥 쨍한 파란 색이었어요 몇 달 전에 봤었는데 다시 찾으려니까 없어서 답답해요ㅠㅠ,121303, 27,2024.10.08
476308447,질문미용실 2km경업금지 문의드려요,일단 3개월월급수습에대한싸인인데 거기2키로미터 는있지만 기한은 안적혀있고 그계약서는 가지고있어 근데 기한후 프리렌서계약서를 다시작성했는데 양이 두배이상많았어 뒤에 예약손님 기다리는 상황에 읽어보고 일단 싸인했는데 그쪽에서 도장안가져왔다고 찍어서준다고해서 가져가고 받기전에 퇴사해서 내가 그계약서를 안가져있고 제대로 검토 못했음. 전에 보험약관도 글씨조그맣게 써서 무효된 사례가있던걸로 기억하는데 암튼 그련걸로 다퉈볼까하고 증거는 와이프랑 나랑 나눈 카톡대화내용에 계약서 안받았다라는 내용이 그당시일자로 남아서 캡쳐해둠 그리고 사건발단은 일단 와이프 미용실이 어쩔수없이 폐업하는 과정에 원상복구를 해주려니 몇백씩 들어서 미용실을 오픈할수없는상황 미용실 오픈을 못하면 생계에 문제가 생김 철거업체 알아보던중 내가근무한 회사 대표가 인테리어하는사람이라 먀침 소개받은사람이 그대표라 폐업사실을 알게됨 새로 오픈할 위치도 알게됨 그러고나서 대표랑 오너랑 와이프랑 같이 밥먹으면서 대표도 우리사정을 봐서는 둘이같이 일하는게맞다라고하고 인테리어도 봐줌 견적서랑 입금내역 증거있음 오픈시점에 고객에문자를 한통보냈는데 거기서 오해가 생긴듯 내입장은 프리랜서이고 청담동에일할때도 스타일관리는 직접 했었고 매장을 초이스 하는게아니라 손님은 마음에드는 머리 디자이너를 초이스할 규ㅓㄴ리가있다고 생각했고 그분들에게 선택권을 주기위한 일환으로 한번이라도 한고객에게 위치나 오라는말안하고 작업실오픈한다 디자인이 필요하면 연락하시라는 내용의 문자딱한통 보냈고 그이후로 어떠한 호객행위자체를 안함 개인정보보호위반이라는 사실몰랐음 거기서 문자받았냐는 고객확인서받는다는 사실을 들은적은 있음 내용증명상 내가하지않는 고객에게 문자보낸사실 다수발견이라했는데 그런적없음 내가 한사람만 문자보냄 증명할수있는 메모지 있음 현재 아는 지인이 이런상황인데 어떻게 처리하면 좋을까요..,121303, 20,2024.10.07
